Global_active_power,Global_reactive_power,Voltage,Global_intensity,day,month,year,hour,minute,Total Reading
1.898,0.302,243.3,7.8,10,12,2010,22,27,13.0
0.322,0.256,244.87,1.6,23,9,2009,1,3,1.0
1.53,0.196,240.33,6.4,24,5,2009,18,11,19.0
0.496,0.142,242.07,2.2,14,3,2010,15,15,2.0
1.174,0.078,239.72,4.8,10,5,2008,10,50,2.0
1.76,0.0,243.9,7.2,2,7,2010,10,32,19.0
3.184,0.294,241.5,13.4,12,1,2009,6,45,19.0
2.946,0.262,235.46,13.0,29,5,2010,10,56,35.0
0.276,0.0,237.14,1.2,26,5,2007,18,29,0.0
0.108,0.0,239.12,0.4,9,2,2007,10,46,0.0
0.244,0.0,249.08,1.0,14,1,2009,4,36,0.0
0.368,0.124,243.37,1.6,17,4,2008,17,55,1.0
1.828,0.14,241.97,7.6,23,3,2008,14,12,19.0
0.232,0.0,244.83,0.8,29,10,2009,2,11,1.0
0.294,0.238,242.09,1.4,7,12,2009,4,31,0.0
3.504,0.318,238.1,14.8,1,7,2007,13,42,53.0
1.59,0.318,239.41,6.8,28,3,2008,20,32,1.0
0.408,0.098,242.06,1.8,15,10,2008,2,17,1.0
0.32,0.084,237.19,1.4,10,6,2008,5,49,1.0
0.222,0.0,236.48,1.0,20,5,2007,3,40,0.0
1.562,0.334,242.89,6.6,19,6,2010,1,48,21.0
1.356,0.102,242.36,5.6,10,1,2009,23,7,18.0
1.914,0.118,234.56,8.2,22,3,2007,19,22,2.0
0.25,0.154,241.44,1.2,8,10,2009,15,28,1.0
2.424,0.078,239.28,10.0,25,11,2008,22,4,18.0
1.362,0.268,237.78,5.8,9,11,2008,10,26,18.0
1.684,0.148,241.74,7.0,18,4,2008,22,34,0.0
0.278,0.048,241.38,1.2,26,10,2008,3,51,0.0
0.37,0.088,241.15,1.6,15,5,2009,1,37,2.0
1.848,0.214,236.7,7.8,22,5,2010,17,8,20.0
1.786,0.0,243.04,7.2,2,10,2009,15,53,19.0
0.286,0.098,240.74,1.2,27,6,2008,6,44,1.0
0.774,0.162,245.43,3.6,24,2,2010,6,47,1.0
0.332,0.224,239.83,1.6,8,1,2008,2,45,1.0
0.224,0.0,245.85,0.8,28,3,2008,3,3,0.0
0.972,0.29,240.17,4.2,31,8,2009,22,11,3.0
0.244,0.0,244.04,1.0,15,1,2010,2,18,1.0
1.396,0.048,241.39,5.8,18,1,2008,13,7,18.0
2.198,0.064,235.66,9.2,5,6,2007,5,21,0.0
0.164,0.142,241.05,0.8,18,8,2008,13,48,1.0
0.342,0.0,241.55,1.4,7,1,2010,13,16,2.0
0.24,0.0,243.68,1.0,1,5,2008,1,26,0.0
0.178,0.104,240.61,0.8,17,8,2007,17,7,0.0
0.506,0.114,246.68,2.0,23,11,2009,14,53,1.0
0.238,0.13,240.31,1.0,30,6,2008,3,32,1.0
0.394,0.244,248.37,1.8,1,11,2010,4,38,2.0
1.968,0.11,239.63,8.8,29,9,2007,13,57,25.0
0.19,0.108,232.9,0.8,31,7,2007,14,5,0.0
2.364,0.338,242.14,9.8,23,10,2010,12,14,20.0
0.832,0.392,246.48,3.6,25,12,2009,16,49,2.0
1.494,0.098,246.55,6.0,25,12,2009,23,13,19.0
1.432,0.0,239.48,6.0,10,2,2007,9,22,18.0
0.16,0.14,240.52,0.8,20,8,2008,21,29,3.0
0.266,0.258,242.04,1.4,8,10,2008,1,54,1.0
3.784,0.192,240.76,15.6,18,10,2010,11,50,57.0
1.534,0.2,239.47,6.4,5,11,2008,11,7,19.0
2.022,0.172,243.12,8.6,2,9,2008,13,3,23.0
1.048,0.0,242.15,4.4,2,6,2007,13,54,0.0
0.45,0.27,243.04,2.0,25,4,2009,5,33,2.0
0.4,0.13,239.81,1.8,2,9,2007,18,14,0.0
0.986,0.286,242.25,4.2,20,11,2009,0,54,11.0
0.414,0.24,242.47,2.0,18,8,2009,16,52,0.0
4.356,0.0,233.48,18.6,27,10,2007,10,10,53.0
0.122,0.0,239.9,0.6,9,5,2007,12,5,0.0
0.3,0.0,241.54,1.2,3,9,2007,21,39,0.0
2.962,0.062,240.09,12.2,25,11,2008,9,25,18.0
1.808,0.0,242.03,7.4,30,1,2009,21,49,0.0
0.498,0.196,242.15,2.2,15,10,2010,16,39,2.0
1.224,0.09,232.74,5.2,8,6,2007,13,21,17.0
1.364,0.084,238.81,5.6,21,12,2007,10,23,18.0
0.648,0.218,242.49,2.8,14,10,2007,12,52,0.0
1.986,0.286,237.89,8.4,21,6,2008,18,47,31.0
0.524,0.112,245.65,2.2,13,11,2007,22,37,0.0
1.968,0.274,240.88,8.2,1,4,2009,17,40,1.0
0.174,0.0,242.06,0.8,25,5,2010,23,38,1.0
1.324,0.074,233.93,5.6,21,5,2007,10,39,17.0
0.244,0.102,239.44,1.0,22,7,2010,13,43,3.0
0.684,0.0,245.31,2.8,22,3,2009,10,26,0.0
0.146,0.0,240.94,0.6,9,10,2008,16,34,1.0
0.322,0.088,241.9,1.4,15,11,2007,2,46,0.0
0.31,0.242,237.94,1.6,7,3,2008,11,20,2.0
0.234,0.0,245.02,1.0,2,2,2008,5,19,0.0
1.946,0.06,241.33,8.0,16,2,2008,8,34,0.0
0.214,0.0,246.03,0.8,22,12,2009,5,36,0.0
0.196,0.0,239.67,0.8,30,6,2008,9,43,1.0
0.41,0.154,244.47,1.8,23,12,2007,16,21,1.0
1.506,0.098,238.9,6.2,9,9,2007,23,3,17.0
2.546,0.282,239.86,10.6,14,5,2008,16,46,38.0
1.178,0.0,243.3,4.8,17,6,2008,8,20,19.0
1.362,0.0,239.96,5.6,1,9,2010,11,16,18.0
1.428,0.074,236.04,6.0,6,3,2009,13,59,19.0
0.426,0.08,240.64,2.0,5,12,2009,3,50,1.0
1.372,0.066,240.95,5.6,25,10,2008,16,56,18.0
3.104,0.104,239.6,13.2,12,4,2007,6,37,18.0
1.856,0.088,237.98,7.8,5,12,2008,10,41,20.0
0.318,0.22,241.38,1.6,19,8,2009,2,41,1.0
0.196,0.088,240.76,0.8,28,9,2009,15,24,1.0
1.728,0.07,241.87,7.0,15,4,2010,7,55,21.0
0.234,0.128,241.66,1.0,17,6,2009,4,31,1.0
1.3,0.0,242.7,5.2,2,10,2009,9,40,18.0
0.228,0.0,245.82,1.0,2,4,2008,3,47,0.0
0.288,0.076,243.74,1.2,19,4,2010,0,26,1.0
0.162,0.0,240.88,0.6,6,2,2008,4,41,1.0
0.176,0.0,241.97,0.8,9,4,2010,6,21,1.0
0.41,0.2,241.01,2.0,6,8,2010,22,22,1.0
1.854,0.162,233.38,7.8,25,9,2007,11,10,17.0
0.11,0.0,232.44,0.6,29,7,2007,12,51,0.0
0.352,0.09,243.62,1.4,14,11,2009,4,17,1.0
2.76,0.0,241.33,11.4,27,12,2008,21,11,18.0
0.956,0.082,240.36,4.0,26,4,2007,23,12,1.0
0.262,0.0,240.34,1.2,5,7,2009,11,19,1.0
1.992,0.198,238.49,8.4,19,2,2007,17,56,19.0
3.578,0.102,237.34,15.0,29,12,2007,8,40,0.0
1.656,0.196,239.54,7.0,21,1,2008,9,12,18.0
0.288,0.192,240.55,1.6,7,11,2008,17,44,1.0
1.664,0.088,241.1,6.8,2,10,2009,13,8,18.0
0.16,0.0,235.47,0.8,23,7,2007,3,24,0.0
0.448,0.0,239.85,1.8,10,4,2010,22,32,0.0
0.28,0.066,242.37,1.2,1,10,2009,11,26,0.0
0.112,0.0,238.05,0.4,14,6,2007,13,11,0.0
2.528,0.0,238.62,10.6,15,9,2008,20,54,1.0
0.288,0.0,247.28,1.2,5,6,2008,23,20,1.0
2.316,0.0,241.55,9.6,1,5,2007,5,29,0.0
0.242,0.102,239.34,1.0,8,1,2010,22,42,1.0
0.32,0.256,240.55,1.6,24,9,2009,16,15,2.0
2.694,0.164,233.44,11.4,8,7,2007,17,40,35.0
0.332,0.0,244.97,1.6,23,3,2008,1,58,0.0
0.422,0.058,243.82,1.8,14,10,2010,0,12,1.0
0.216,0.0,241.25,0.8,24,2,2007,9,52,0.0
0.086,0.0,240.34,0.4,18,6,2007,3,58,0.0
1.566,0.0,242.08,6.4,28,12,2008,13,27,18.0
0.314,0.258,241.86,1.6,8,3,2009,18,13,2.0
1.716,0.29,238.88,7.2,29,3,2007,18,34,17.0
0.348,0.072,240.93,1.4,18,5,2009,19,43,1.0
1.706,0.074,242.55,7.0,21,10,2009,9,51,19.0
1.216,0.062,239.65,5.0,18,9,2010,8,12,18.0
2.29,0.52,237.89,9.8,20,2,2008,18,8,5.0
0.422,0.216,237.92,2.0,2,5,2007,11,26,0.0
0.782,0.072,242.5,3.2,30,10,2008,1,28,0.0
0.716,0.31,239.43,3.2,7,2,2008,8,27,3.0
5.956,0.228,234.25,25.4,2,11,2009,21,11,55.0
1.83,0.188,232.4,8.0,13,5,2007,20,16,16.0
0.32,0.064,242.56,1.4,18,4,2010,15,49,2.0
2.196,0.126,235.42,9.4,27,12,2007,20,52,0.0
0.248,0.122,243.97,1.0,14,5,2008,1,45,3.0
0.344,0.076,241.75,1.4,19,10,2008,5,42,3.0
0.282,0.228,237.67,1.4,8,4,2007,4,9,0.0
1.418,0.11,245.57,5.8,3,6,2008,2,40,0.0
0.136,0.0,239.3,0.6,7,1,2008,9,41,0.0
0.438,0.166,237.45,2.0,11,9,2010,1,39,1.0
2.37,0.0,241.13,9.8,9,5,2007,7,0,18.0
0.294,0.214,243.14,1.4,6,11,2007,5,44,0.0
0.324,0.092,240.95,1.4,2,12,2007,3,46,2.0
2.09,0.19,236.31,8.8,25,5,2008,21,6,2.0
0.396,0.178,235.2,1.8,19,5,2007,4,44,0.0
2.714,0.32,236.74,11.4,15,8,2009,21,21,29.0
0.666,0.344,243.07,3.0,7,2,2009,22,38,2.0
1.456,0.206,238.33,6.0,19,5,2009,11,19,19.0
1.938,0.512,239.43,8.4,15,6,2008,12,12,20.0
1.56,0.154,241.48,6.4,14,1,2007,13,37,18.0
1.276,0.0,238.9,5.2,18,2,2008,8,11,18.0
0.24,0.126,240.9,1.0,29,6,2008,5,47,1.0
0.386,0.2,241.57,1.8,4,1,2009,18,51,0.0
1.332,0.0,244.35,5.4,2,1,2010,12,10,19.0
0.484,0.226,242.21,2.2,5,8,2009,12,50,1.0
0.1,0.0,235.73,0.4,8,7,2007,5,18,0.0
0.336,0.054,235.73,1.4,5,5,2010,18,58,1.0
0.722,0.0,238.85,3.0,15,7,2010,2,54,1.0
0.296,0.072,245.71,1.2,9,6,2010,0,37,2.0
1.622,0.268,238.7,6.8,10,11,2009,18,45,20.0
1.902,0.0,237.93,8.0,11,7,2010,15,44,18.0
0.598,0.182,242.86,2.8,11,2,2008,5,9,0.0
0.34,0.054,241.35,1.4,3,1,2010,10,8,0.0
1.45,0.0,237.81,6.2,30,7,2008,7,21,18.0
0.404,0.054,250.04,1.8,27,12,2006,6,33,0.0
0.172,0.0,241.75,1.0,13,7,2008,3,39,1.0
0.408,0.202,242.66,2.0,16,11,2009,0,36,1.0
0.2,0.0,240.49,0.8,11,4,2007,9,17,0.0
0.342,0.124,243.68,1.6,4,10,2010,6,35,2.0
0.346,0.104,240.77,1.4,10,12,2007,0,51,0.0
2.304,0.246,237.14,9.6,10,3,2010,19,44,18.0
0.226,0.066,243.46,1.0,20,9,2010,5,4,1.0
0.446,0.066,238.53,2.0,17,5,2009,16,35,0.0
1.432,0.062,239.59,6.0,30,10,2009,19,35,19.0
2.974,0.206,240.0,12.8,19,11,2009,8,36,19.0
0.144,0.0,239.17,0.6,20,7,2008,17,11,1.0
0.388,0.064,240.62,1.6,14,10,2010,12,1,1.0
0.628,0.174,243.35,2.6,6,12,2009,16,49,0.0
3.642,0.078,234.73,15.4,2,3,2007,1,12,17.0
0.138,0.0,241.28,0.6,23,6,2009,5,40,0.0
0.63,0.156,239.78,2.8,13,4,2009,7,17,1.0
1.5,0.222,238.86,6.2,15,6,2008,8,44,20.0
1.162,0.088,240.62,4.8,3,1,2010,20,51,2.0
2.754,0.048,236.34,11.6,28,1,2008,10,5,19.0
1.532,0.336,239.52,6.4,29,8,2009,18,39,19.0
0.234,0.124,238.98,1.0,5,6,2007,5,45,0.0
0.296,0.074,243.68,1.2,2,4,2008,1,12,0.0
0.984,0.056,241.8,4.2,3,4,2008,13,41,0.0
2.6,0.198,238.13,10.8,13,11,2007,21,21,19.0
2.316,0.356,241.09,9.8,30,7,2008,22,24,21.0
1.308,0.07,245.84,5.2,25,1,2009,2,43,0.0
0.228,0.0,243.49,1.0,11,10,2007,4,53,0.0
0.39,0.372,240.91,2.2,15,8,2009,12,44,2.0
0.31,0.12,240.5,1.4,25,2,2007,19,33,0.0
0.318,0.21,242.01,1.6,28,7,2010,18,28,2.0
0.756,0.0,240.53,3.0,3,7,2010,17,59,1.0
0.418,0.222,246.03,1.8,29,11,2009,3,25,1.0
0.292,0.096,242.96,1.2,4,9,2007,0,53,0.0
1.454,0.052,238.16,6.0,28,11,2009,22,25,18.0
0.25,0.0,247.08,1.0,1,9,2010,5,48,0.0
0.248,0.0,244.69,1.0,3,12,2010,1,59,0.0
2.576,0.108,241.04,10.8,17,10,2009,23,42,25.0
0.082,0.0,242.99,0.2,16,8,2008,17,55,1.0
1.438,0.0,240.13,6.0,9,1,2008,13,21,18.0
2.272,0.0,244.08,10.2,15,3,2009,23,28,23.0
1.194,0.082,238.85,5.0,13,10,2007,23,36,0.0
3.164,0.0,242.23,13.0,28,12,2007,23,26,18.0
1.018,0.116,239.51,4.2,22,6,2008,22,33,2.0
2.784,0.202,241.1,11.6,4,9,2009,7,0,21.0
3.774,0.222,239.14,16.0,5,3,2009,21,14,30.0
0.702,0.084,238.84,3.2,6,8,2008,20,15,1.0
0.216,0.0,239.66,1.2,25,8,2010,18,15,1.0
0.178,0.0,242.29,0.8,18,9,2009,5,15,0.0
0.608,0.0,242.17,2.4,9,3,2009,11,31,2.0
0.326,0.218,239.39,1.6,8,8,2010,17,30,1.0
3.888,0.048,233.14,16.6,22,4,2007,19,39,54.0
0.302,0.194,239.27,1.4,9,10,2008,6,2,2.0
0.418,0.09,244.7,2.0,15,1,2008,2,12,1.0
1.388,0.048,240.45,5.6,18,4,2010,15,1,19.0
0.268,0.088,240.66,1.4,24,8,2010,10,11,2.0
0.33,0.162,242.59,1.6,1,10,2007,3,27,0.0
0.332,0.244,241.55,1.6,8,7,2010,15,27,1.0
0.284,0.082,238.63,1.2,14,4,2007,17,1,0.0
1.442,0.274,239.87,6.0,27,6,2008,16,53,19.0
1.008,0.11,248.03,4.0,1,3,2008,15,39,0.0
2.074,0.33,244.74,8.4,2,9,2008,14,24,20.0
0.19,0.056,235.11,0.8,18,7,2007,2,50,0.0
1.326,0.0,240.62,5.4,4,6,2008,4,51,19.0
0.354,0.182,242.39,1.6,7,1,2010,5,42,1.0
2.334,0.2,236.73,9.8,20,3,2007,9,33,19.0
0.658,0.136,242.66,2.8,13,1,2007,14,0,0.0
0.248,0.08,240.77,1.0,25,9,2010,3,33,1.0
0.162,0.0,240.79,0.8,7,6,2010,5,25,1.0
3.208,0.496,239.4,13.8,18,6,2008,17,9,48.0
0.25,0.0,243.99,1.0,30,4,2008,16,13,1.0
1.942,0.24,238.81,8.2,13,5,2008,7,36,20.0
2.504,0.082,237.23,10.4,4,9,2007,20,1,0.0
1.56,0.088,238.19,6.6,29,7,2008,8,52,19.0
1.322,0.068,239.88,5.4,20,9,2009,19,5,18.0
0.37,0.148,243.27,1.6,21,10,2010,12,21,3.0
3.552,0.164,244.2,14.6,29,4,2009,22,21,39.0
0.524,0.196,246.21,2.4,31,1,2009,15,6,1.0
0.262,0.102,244.15,1.2,28,12,2006,9,41,0.0
2.39,0.078,242.56,9.8,21,1,2007,2,25,0.0
0.39,0.124,245.1,1.8,1,2,2008,6,33,0.0
0.286,0.074,244.47,1.2,23,3,2007,3,48,0.0
0.454,0.232,246.37,2.0,28,10,2010,5,38,2.0
0.234,0.0,248.24,1.0,31,3,2008,14,52,0.0
0.328,0.102,242.42,1.4,1,6,2008,8,2,0.0
1.638,0.0,239.71,6.8,12,11,2009,9,48,19.0
0.166,0.14,240.75,0.8,18,8,2008,21,16,2.0
0.302,0.054,246.89,1.2,12,2,2008,3,27,0.0
0.238,0.0,243.99,1.0,15,11,2007,16,44,0.0
1.358,0.09,240.09,5.6,17,9,2008,9,6,18.0
0.348,0.118,241.1,1.4,5,7,2008,18,23,0.0
1.46,0.23,237.5,6.2,10,10,2009,16,43,18.0
0.134,0.0,239.4,0.6,8,4,2009,14,10,0.0
1.322,0.0,238.15,5.4,16,4,2008,18,55,18.0
1.854,0.244,240.21,7.8,19,4,2008,16,48,21.0
0.334,0.248,241.52,1.8,19,8,2009,20,43,1.0
1.308,0.132,238.65,5.4,21,4,2007,9,38,18.0
1.28,0.094,238.48,5.2,22,6,2009,9,29,18.0
0.26,0.0,245.3,1.0,21,4,2008,16,6,1.0
1.372,0.232,237.99,5.8,6,11,2008,15,27,19.0
0.206,0.104,240.01,1.0,16,4,2007,5,40,0.0
3.97,0.28,239.03,16.6,25,4,2009,13,8,60.0
0.284,0.0,242.94,1.2,14,3,2007,5,7,0.0
2.306,0.19,242.88,9.4,16,1,2010,21,41,19.0
0.25,0.046,243.37,1.0,23,2,2010,3,9,0.0
0.216,0.126,240.16,1.0,9,4,2007,6,13,0.0
2.608,0.062,243.45,10.6,2,6,2010,22,42,19.0
2.446,0.062,242.48,10.0,26,12,2007,7,18,18.0
1.722,0.158,240.07,7.2,21,2,2010,16,30,19.0
1.292,0.0,238.11,5.4,6,8,2009,8,37,18.0
0.202,0.078,236.9,0.8,20,7,2007,6,15,0.0
0.362,0.188,236.54,1.6,6,8,2007,6,24,2.0
1.862,0.12,240.08,7.8,15,9,2007,8,46,17.0
1.524,0.226,240.07,6.4,17,4,2009,2,25,1.0
0.43,0.054,240.02,2.0,11,1,2008,11,45,0.0
0.336,0.166,245.75,1.6,26,3,2007,16,11,0.0
0.332,0.272,242.98,1.8,14,8,2009,0,56,1.0
0.308,0.22,237.74,1.6,8,2,2008,10,5,1.0
2.02,0.244,236.65,8.6,4,9,2008,21,26,1.0
2.118,0.282,241.29,8.8,2,3,2008,13,52,22.0
3.38,0.278,235.77,14.6,27,7,2008,15,22,37.0
0.306,0.112,238.23,1.4,24,2,2007,22,42,0.0
0.22,0.048,243.08,1.0,20,11,2010,1,31,0.0
3.118,0.288,236.48,13.2,10,5,2010,9,42,18.0
0.334,0.106,242.12,1.4,4,11,2008,3,2,1.0
0.388,0.222,242.82,1.8,24,7,2009,9,56,1.0
1.58,0.312,234.33,6.8,11,12,2010,16,38,1.0
3.058,0.336,234.53,13.0,21,1,2007,20,8,22.0
1.452,0.0,236.82,6.2,15,9,2008,11,14,18.0
0.296,0.07,241.08,1.4,19,2,2007,5,22,0.0
0.36,0.076,241.67,2.0,7,6,2008,17,30,2.0
0.22,0.052,245.21,1.0,30,11,2008,5,17,0.0
0.326,0.0,242.84,1.6,31,1,2008,2,27,0.0
0.236,0.0,244.46,1.0,17,10,2009,6,0,0.0
0.258,0.114,241.8,1.4,7,1,2008,3,44,1.0
1.368,0.078,243.5,5.6,23,5,2010,22,33,2.0
0.234,0.0,242.01,1.0,10,2,2008,3,33,1.0
0.242,0.244,240.56,1.4,19,8,2008,15,13,2.0
0.264,0.0,243.57,1.0,4,1,2008,1,40,0.0
0.874,0.246,239.6,3.8,9,10,2009,0,51,14.0
0.968,0.072,236.6,4.2,20,10,2008,16,54,1.0
0.278,0.192,234.08,1.4,5,9,2007,0,49,0.0
1.012,0.434,242.35,4.4,18,7,2010,5,6,14.0
1.322,0.3,236.09,5.6,13,10,2008,19,30,3.0
0.384,0.22,245.47,1.8,13,6,2010,23,58,3.0
0.246,0.114,239.64,1.0,14,7,2008,1,4,0.0
0.16,0.0,240.06,0.6,16,6,2007,2,40,0.0
1.406,0.226,238.93,5.8,12,4,2007,17,57,1.0
1.322,0.34,241.05,5.6,7,11,2010,21,45,0.0
0.264,0.078,238.08,1.0,17,6,2008,14,6,0.0
1.582,0.33,241.83,6.6,26,4,2008,1,0,20.0
1.508,0.046,242.87,6.2,4,7,2007,10,0,21.0
0.246,0.098,246.0,1.0,6,2,2008,0,8,1.0
0.238,0.226,243.52,1.4,29,8,2008,20,30,3.0
1.75,0.238,239.69,7.4,19,9,2007,7,15,18.0
0.186,0.11,241.09,0.8,16,8,2007,18,41,0.0
0.416,0.052,248.11,1.8,21,1,2009,23,29,0.0
0.236,0.0,241.1,1.0,18,5,2009,13,29,1.0
1.446,0.09,245.9,5.8,17,12,2007,6,10,19.0
0.322,0.048,243.04,1.2,2,8,2010,2,46,0.0
1.908,0.0,239.19,8.0,24,9,2009,6,39,0.0
0.158,0.0,241.64,0.6,18,9,2008,12,4,1.0
1.29,0.0,241.16,5.2,4,8,2007,23,33,18.0
0.514,0.284,242.13,2.4,19,11,2008,13,15,0.0
0.296,0.09,243.09,1.4,21,9,2010,19,11,1.0
0.81,0.09,239.21,3.4,3,6,2007,21,33,0.0
2.458,0.214,241.79,10.2,26,12,2006,1,47,2.0
0.454,0.226,243.4,2.2,3,4,2010,1,39,1.0
0.306,0.242,242.18,1.6,8,5,2009,8,46,1.0
0.282,0.08,237.84,1.2,4,10,2007,10,47,0.0
0.382,0.0,245.23,1.6,1,2,2007,2,8,0.0
2.912,0.16,239.8,12.2,14,7,2010,23,9,22.0
0.454,0.224,244.55,2.0,30,3,2009,4,56,2.0
1.1,0.272,239.8,5.4,6,11,2008,17,35,3.0
0.29,0.07,240.93,1.2,23,10,2007,12,41,0.0
0.244,0.05,242.41,1.2,31,5,2010,1,3,1.0
1.534,0.0,243.15,6.4,29,4,2009,19,57,18.0
0.364,0.056,242.7,1.6,3,8,2009,0,5,0.0
1.368,0.072,238.99,5.6,19,4,2009,10,53,19.0
0.308,0.114,242.72,1.2,11,3,2007,5,0,0.0
1.896,0.138,239.85,8.4,19,8,2007,18,53,23.0
2.896,0.22,240.46,12.0,1,1,2009,10,30,38.0
3.866,0.27,241.68,16.0,14,1,2007,2,17,56.0
0.174,0.088,233.49,0.8,8,9,2007,14,30,0.0
2.862,0.084,240.72,12.0,4,7,2009,6,39,0.0
0.214,0.0,239.94,0.8,14,4,2007,6,27,0.0
1.304,0.0,242.28,5.4,6,1,2009,15,35,19.0
1.546,0.094,240.53,6.4,13,12,2007,10,31,18.0
2.536,0.0,238.33,10.6,12,8,2007,9,1,18.0
0.46,0.252,237.65,2.2,7,11,2010,17,0,0.0
0.234,0.104,240.36,1.0,26,6,2007,5,1,1.0
1.862,0.37,240.46,7.8,23,5,2008,23,26,2.0
0.51,0.09,237.28,2.4,22,5,2008,14,1,1.0
0.218,0.0,242.84,0.8,24,2,2007,9,53,0.0
1.294,0.0,240.92,5.2,3,10,2007,3,22,18.0
0.39,0.158,242.5,1.6,20,6,2007,22,35,1.0
0.374,0.092,241.77,1.6,4,6,2009,0,56,0.0
1.842,0.16,237.62,7.8,2,6,2007,20,12,0.0
0.412,0.258,243.97,2.0,12,7,2007,3,19,1.0
0.246,0.046,242.93,1.0,14,11,2009,2,26,0.0
0.28,0.222,240.49,1.4,8,6,2009,6,16,2.0
0.34,0.218,241.58,1.6,26,7,2010,7,48,1.0
0.292,0.0,243.45,1.2,20,10,2008,13,42,1.0
0.312,0.216,240.9,1.6,19,6,2008,5,7,1.0
0.218,0.0,243.97,0.8,2,11,2009,5,51,0.0
0.242,0.0,241.63,1.0,27,4,2010,21,16,1.0
0.398,0.206,241.91,1.8,20,3,2008,15,38,0.0
1.268,0.072,239.03,5.2,19,11,2010,14,44,18.0
1.626,0.194,241.74,6.8,18,1,2008,15,39,18.0
0.296,0.11,240.16,1.2,18,7,2008,2,14,1.0
0.148,0.0,237.84,0.6,9,4,2008,18,9,1.0
0.22,0.108,240.57,1.0,7,7,2008,6,11,2.0
0.628,0.118,242.43,2.6,12,12,2009,11,22,1.0
0.432,0.194,242.82,1.8,19,10,2010,2,14,0.0
0.238,0.06,245.14,1.0,13,11,2010,2,28,0.0
7.65,0.186,233.17,32.8,24,11,2009,19,31,87.0
0.23,0.0,242.72,1.0,11,9,2009,11,47,1.0
1.22,0.0,239.77,5.0,27,5,2010,12,24,18.0
0.356,0.172,247.12,1.6,11,9,2009,5,16,1.0
0.424,0.314,240.02,2.2,26,8,2007,17,37,1.0
0.512,0.048,241.63,2.4,23,7,2008,12,9,1.0
2.814,0.232,236.52,11.8,10,11,2010,14,41,39.0
0.336,0.128,244.46,1.4,12,2,2009,6,7,1.0
0.26,0.28,242.69,1.4,26,8,2008,17,50,2.0
3.994,0.498,237.39,17.0,28,12,2009,20,6,19.0
0.226,0.0,243.57,1.0,3,3,2007,0,27,0.0
0.448,0.238,242.02,2.2,12,7,2009,1,46,2.0
1.31,0.048,241.9,5.4,4,8,2010,14,20,18.0
0.208,0.0,244.42,0.8,24,3,2007,2,18,0.0
1.35,0.092,238.97,5.6,29,1,2007,12,54,18.0
0.226,0.0,235.44,1.0,15,11,2007,17,57,0.0
1.29,0.046,239.57,5.4,15,4,2010,11,36,18.0
1.36,0.0,241.72,5.6,3,3,2010,8,30,19.0
1.08,0.33,238.33,4.6,3,7,2010,19,33,2.0
0.242,0.09,243.29,1.0,15,9,2010,13,46,1.0
1.44,0.21,241.53,6.0,24,8,2007,15,14,20.0
0.244,0.118,241.06,1.0,20,7,2008,4,52,1.0
0.464,0.306,239.07,2.2,16,10,2007,4,45,2.0
0.396,0.0,240.74,1.6,18,9,2010,11,16,0.0
0.156,0.0,241.91,0.6,8,2,2010,12,21,1.0
0.216,0.0,241.24,0.8,3,1,2007,20,41,0.0
4.384,0.364,233.73,18.8,5,9,2007,20,11,53.0
0.162,0.0,240.98,0.8,7,6,2010,11,50,1.0
1.612,0.0,238.12,6.6,29,5,2010,19,45,18.0
0.532,0.086,242.82,2.4,11,3,2008,14,32,0.0
0.212,0.0,239.54,0.8,25,2,2008,21,15,0.0
2.572,0.146,237.11,10.8,28,3,2008,20,6,17.0
0.376,0.21,241.8,1.8,7,9,2009,9,2,2.0
2.514,0.19,237.2,10.6,28,11,2009,18,31,19.0
0.342,0.0,241.98,1.4,20,10,2008,23,27,1.0
2.46,0.188,240.34,10.2,26,4,2010,22,16,18.0
1.93,0.0,241.21,8.0,13,12,2008,13,48,19.0
0.454,0.102,242.62,1.8,14,3,2010,15,6,3.0
2.852,0.608,239.48,12.6,19,9,2009,13,24,30.0
0.408,0.088,238.16,1.8,2,1,2008,10,32,0.0
0.134,0.0,241.84,0.6,13,9,2009,9,22,1.0
1.4,0.08,240.87,5.8,3,9,2007,13,33,18.0
1.192,0.41,241.05,5.2,14,7,2010,17,35,15.0
0.422,0.334,241.32,2.2,29,5,2010,3,34,2.0
1.45,0.202,238.84,6.0,18,3,2010,9,23,18.0
0.126,0.0,233.97,0.6,24,4,2007,13,26,0.0
0.434,0.118,246.45,1.8,27,1,2009,0,25,0.0
1.276,0.122,245.33,5.2,1,11,2010,20,1,0.0
1.396,0.064,242.75,5.6,27,11,2008,13,17,18.0
0.576,0.384,236.44,2.8,22,7,2007,12,59,0.0
0.272,0.0,241.14,1.2,11,9,2008,2,27,0.0
0.344,0.054,239.0,1.4,10,2,2010,9,23,0.0
0.196,0.132,240.2,1.0,17,8,2007,17,41,0.0
0.202,0.0,239.31,0.8,15,9,2007,6,24,0.0
0.336,0.0,243.27,1.4,30,8,2010,0,0,1.0
1.294,0.054,241.4,5.2,30,10,2009,12,9,19.0
3.178,0.076,238.14,13.4,30,9,2007,20,36,17.0
1.518,0.0,239.86,6.2,30,6,2007,6,36,18.0
1.67,0.222,238.64,7.0,16,6,2008,15,59,19.0
0.32,0.252,240.65,1.6,8,7,2009,1,20,2.0
0.306,0.084,243.7,1.2,2,5,2008,3,42,1.0
